,snmae,dnmae,z,sname,dname,z
6125,Berlyn ,Ontario-Montclair,-1.444651965,Berlyn ,Ontario-Montclair,0.142065596
6126,Bon View ,Ontario-Montclair,-0.148480306,Bon View ,Ontario-Montclair,0.50036822
6127,Buena Vista Arts-Integrated,Ontario-Montclair,-1.259411328,Buena Vista Arts-Integrated,Ontario-Montclair,-2.34969038
6128,Central Language Academy,Ontario-Montclair,0.830374012,Central Language Academy,Ontario-Montclair,-0.676941851
6130,Richard Haynes ,Ontario-Montclair,-0.737276288,Richard Haynes ,Ontario-Montclair,-1.09612792
6133,Edison ,Ontario-Montclair,0.358776254,Edison ,Ontario-Montclair,0.371721412
6134,El Camino ,Ontario-Montclair,-0.430816628,El Camino ,Ontario-Montclair,0.308618218
6135,Elderberry ,Ontario-Montclair,-0.564068119,Elderberry ,Ontario-Montclair,-0.833677513
6137,Hawthorne ,Ontario-Montclair,-0.105333008,Hawthorne ,Ontario-Montclair,-0.959352288
6138,Howard ,Ontario-Montclair,0.404719213,Howard ,Ontario-Montclair,0.019367975
6140,Kingsley ,Ontario-Montclair,0.066361179,Kingsley ,Ontario-Montclair,-6.601980708
6143,Mission ,Ontario-Montclair,-0.387302022,Mission ,Ontario-Montclair,-0.470304974
6144,Monte Vista ,Ontario-Montclair,-0.997663445,Monte Vista ,Ontario-Montclair,-1.941849321
6145,Moreno ,Ontario-Montclair,-0.519935231,Moreno ,Ontario-Montclair,-0.540051916
6146,Ramona ,Ontario-Montclair,0.913321491,,,
6148,Sultana ,Ontario-Montclair,0.535749222,Sultana ,Ontario-Montclair,-1.727407521
6151,Vineyard ,Ontario-Montclair,0.03484725,Vineyard ,Ontario-Montclair,-0.898051913
1003,California Virtual Academy @ Fresno,Orange Center,0.31265212,California Virtual Academy @ Fresno,Orange Center,-1.844530579
4671,California ,Orange Unified,0.705982533,,,
4672,Cambridge ,Orange Unified,0.037169965,Cambridge ,Orange Unified,-0.716593816
4673,Crescent ,Orange Unified,1.765776742,Crescent ,Orange Unified,3.517411235
4674,Esplanade ,Orange Unified,-1.293487219,Esplanade ,Orange Unified,-0.335343638
4675,Fairhaven ,Orange Unified,-1.647785408,Fairhaven ,Orange Unified,-2.145383192
4676,Fletcher ,Orange Unified,-0.526804224,Fletcher ,Orange Unified,1.789833884
4677,Handy ,Orange Unified,-1.050926021,Handy ,Orange Unified,-1.819732451
4679,Lampson ,Orange Unified,0.202025866,Lampson ,Orange Unified,0.291559299
4680,La Veta ,Orange Unified,4.140540926,La Veta ,Orange Unified,2.87843225
4681,Olive ,Orange Unified,0.848771052,Olive ,Orange Unified,-1.132400401
4682,Palmyra ,Orange Unified,0.951734045,Palmyra ,Orange Unified,1.091536147
4683,Panorama ,Orange Unified,-0.910331936,Panorama ,Orange Unified,0.198786845
4684,Prospect ,Orange Unified,-0.763079494,Prospect ,Orange Unified,-0.458368655
4685,Serrano ,Orange Unified,-0.544103762,Serrano ,Orange Unified,1.38849602
4686,Sycamore ,Orange Unified,-0.646736217,Sycamore ,Orange Unified,-2.460686616
4687,Taft ,Orange Unified,0.111290872,Taft ,Orange Unified,-1.227641936
4689,West Orange ,Orange Unified,-0.866238266,West Orange ,Orange Unified,0.522128976
4691,McPherson Magnet,Orange Unified,0.002559399,McPherson Magnet,Orange Unified,1.300039273
4694,Linda Vista ,Orange Unified,1.988462244,Linda Vista ,Orange Unified,2.958805787
4695,Nohl Canyon ,Orange Unified,-1.965074696,Nohl Canyon ,Orange Unified,0.930800881
4698,Imperial ,Orange Unified,0.589301669,Imperial ,Orange Unified,-1.57020372
4699,Anaheim Hills ,Orange Unified,-1.762400467,,,
4700,Chapman Hills ,Orange Unified,-0.409021794,Chapman Hills ,Orange Unified,-0.474903997
4701,Canyon Rim ,Orange Unified,-0.670930188,Canyon Rim ,Orange Unified,2.150119554
4702,Running Springs ,Orange Unified,-0.463041582,Running Springs ,Orange Unified,1.422944865
8072,Orchard ,Orchard ,-1.881727738,Orchard ,Orchard ,0.731138884
7769,Olga L. Reed ,Orcutt Union ,0.628905273,Olga L. Reed ,Orcutt Union ,-0.602212078
7770,Alice Shaw ,Orcutt Union ,-0.236368996,Alice Shaw ,Orcutt Union ,-0.781602152
7771,Ralph Dunlap ,Orcutt Union ,1.707208981,Ralph Dunlap ,Orcutt Union ,-0.133305052
7773,Joe Nightingale ,Orcutt Union ,0.181039272,Joe Nightingale ,Orcutt Union ,-1.071126166
7775,Patterson Road ,Orcutt Union ,3.215208035,Patterson Road ,Orcutt Union ,0.903463308
7776,Pine Grove ,Orcutt Union ,2.230065011,Pine Grove ,Orcutt Union ,-1.030038764
1141,Fairview ,Orland Joint Unified,-0.760216646,Fairview ,Orland Joint Unified,-1.118002894
1142,Mill Street ,Orland Joint Unified,-0.231944606,,,
6156,Riverside Preparatory,Oro Grande ,-0.994532013,Riverside Preparatory,Oro Grande ,-3.098275158
413,Ophir ,Oroville City ,1.281751698,Ophir ,Oroville City ,-1.800328891
414,Stanford Avenue ,Oroville City ,-1.536987255,Stanford Avenue ,Oroville City ,-1.933337896
9021,Outside Creek ,Outside Creek ,-0.477195934,,,
9239,Thurgood Marshall ,Oxnard,-2.650568092,Thurgood Marshall ,Oxnard,-0.7619694
9240,Juan Lagunas Soria ,Oxnard,0.272699746,Juan Lagunas Soria ,Oxnard,-1.360218173
9241,Curren ,Oxnard,-1.732008251,Curren ,Oxnard,-3.44504524
9242,Driffill ,Oxnard,-0.678606266,Driffill ,Oxnard,-1.908762762
9244,Harrington ,Oxnard,-3.045701703,,,
9249,Marina West ,Oxnard,-2.402141218,Marina West ,Oxnard,-3.278680224
9250,McKinna ,Oxnard,-3.334297154,,,
9252,Rose Avenue ,Oxnard,-0.525558543,,,
9253,Sierra Linda ,Oxnard,-4.022692632,Sierra Linda ,Oxnard,-0.72898852
9254,Lemonwood ,Oxnard,-0.468994301,Lemonwood ,Oxnard,0.199053809
9255,Christa McAuliffe ,Oxnard,-0.920941363,Christa McAuliffe ,Oxnard,0.168311441
9256,Emilie Ritchen ,Oxnard,-1.377055225,Emilie Ritchen ,Oxnard,-1.016351227
9258,Norman R. Brekke ,Oxnard,-1.129297176,Norman R. Brekke ,Oxnard,-0.615763861
9260,Camarillo Academy of Progressive Educati,Oxnard Union High,-0.144535189,Camarillo Academy of Progressive Education,Oxnard Union High,1.439536165
8319,Prairie ,Pacheco Union ,-0.605208424,Prairie ,Pacheco Union ,0.518933593
8204,Pacific ,Pacific ,0.044900499,Pacific ,Pacific ,-0.175279485
4190,Forest Grove ,Pacific Grove Unified,0.012873433,Forest Grove ,Pacific Grove Unified,2.882104719
4191,Robert Down ,Pacific Grove Unified,-0.979375224,Robert Down ,Pacific Grove Unified,0.071148676
1006,Pacific Union ,Pacific Union ,0.393967019,Pacific Union ,Pacific Union ,2.317153254
1198,Pacific Union ,Pacific Union ,1.410910466,Pacific Union ,Pacific Union ,1.399692153
7570,Ortega ,Pacifica,-1.55979267,Ortega ,Pacifica,-0.222367428
7572,Cabrillo ,Pacifica,0.04504594,Cabrillo ,Pacifica,1.366451434
7573,Ocean Shore ,Pacifica,0.083262898,Ocean Shore ,Pacifica,0.770215553
7574,Vallemar ,Pacifica,-1.248420176,Vallemar ,Pacifica,-0.327036023
7575,Sunset Ridge ,Pacifica,-0.879111061,Sunset Ridge ,Pacifica,1.114418909
8207,Landmark ,Pajaro Valley Unified,0.142549836,Landmark ,Pajaro Valley Unified,-0.808640986
8215,Amesti ,Pajaro Valley Unified,1.764298074,,,
8217,Bradley ,Pajaro Valley Unified,0.999266289,Bradley ,Pajaro Valley Unified,1.079508252
8218,Calabasas ,Pajaro Valley Unified,0.033800718,,,
8221,H. A. Hyde ,Pajaro Valley Unified,0.599301279,H. A. Hyde ,Pajaro Valley Unified,-2.170248849
8223,Linscott Charter,Pajaro Valley Unified,0.421301219,Linscott Charter,Pajaro Valley Unified,0.661169121
8224,Mar Vista ,Pajaro Valley Unified,-0.054443232,Mar Vista ,Pajaro Valley Unified,1.335635086
8225,Mintie White ,Pajaro Valley Unified,-1.257793877,Mintie White ,Pajaro Valley Unified,-1.295334651
8227,Rio del Mar ,Pajaro Valley Unified,0.274518798,Rio del Mar ,Pajaro Valley Unified,0.527791385
8229,T. S. MacQuiddy ,Pajaro Valley Unified,-1.714515847,T. S. MacQuiddy ,Pajaro Valley Unified,-1.715799571
8230,Valencia ,Pajaro Valley Unified,1.909368342,Valencia ,Pajaro Valley Unified,3.965921136
8231,Alianza Charter,Pajaro Valley Unified,2.427995302,Alianza Charter,Pajaro Valley Unified,1.222516809
8232,Ohlone ,Pajaro Valley Unified,-0.497840943,,,
8233,Starlight ,Pajaro Valley Unified,-1.319854729,,,
8235,Ann Soldo ,Pajaro Valley Unified,1.440756992,Ann Soldo ,Pajaro Valley Unified,-1.274094029
8236,Watsonville Charter School of the Arts,Pajaro Valley Unified,-1.967107934,Watsonville Charter School of the Arts,Pajaro Valley Unified,-1.78258734
420,Golden Hills ,Palermo Union ,0.730292711,Golden Hills ,Palermo Union ,-0.665028752
421,Helen M. Wilcox ,Palermo Union ,2.218432085,,,
5291,Rio Vista ,Palm Springs Unified,-3.740759402,Rio Vista ,Palm Springs Unified,1.800661367
5300,Cahuilla ,Palm Springs Unified,-0.180754611,Cahuilla ,Palm Springs Unified,-2.173845249
5301,Cathedral City ,Palm Springs Unified,-1.116497568,,,
5302,Cielo Vista Charter,Palm Springs Unified,-3.290599629,Cielo Vista Charter,Palm Springs Unified,0.918046383
5303,Edward L. Wenzlaff ,Palm Springs Unified,0.122971696,,,
5304,Katherine Finchy ,Palm Springs Unified,-1.054519984,Katherine Finchy ,Palm Springs Unified,3.550239902
5305,Rancho Mirage ,Palm Springs Unified,-2.615965102,Rancho Mirage ,Palm Springs Unified,1.287498729
5310,Della S. Lindley ,Palm Springs Unified,-1.078859722,Della S. Lindley ,Palm Springs Unified,-3.305778668
5311,Landau ,Palm Springs Unified,-1.907775626,Landau ,Palm Springs Unified,-0.925132946
5313,Sunny Sands ,Palm Springs Unified,-1.259853509,Sunny Sands ,Palm Springs Unified,1.037888607
3347,Ocotillo ,Palmdale ,-1.810251314,Ocotillo ,Palmdale ,-1.645517073
3348,Manzanita ,Palmdale ,-0.618194737,Manzanita ,Palmdale ,-3.969709144
3349,Tumbleweed ,Palmdale ,-1.451719208,Tumbleweed ,Palmdale ,-4.673939353
3353,Desert Rose ,Palmdale ,-0.616002863,Desert Rose ,Palmdale ,-3.225164751
3354,Joshua Hills ,Palmdale ,-1.050658963,Joshua Hills ,Palmdale ,-2.450893568
3355,Chaparral ,Palmdale ,-0.723805406,Chaparral ,Palmdale ,-5.220389268
3356,Palm Tree ,Palmdale ,0.937966256,Palm Tree ,Palmdale ,-1.233646633
3357,Buena Vista ,Palmdale ,0.021220637,Buena Vista ,Palmdale ,-0.591007322
3358,Mesquite ,Palmdale ,-0.952227674,Mesquite ,Palmdale ,-1.513552188
3359,Summerwind ,Palmdale ,2.165977394,Summerwind ,Palmdale ,-3.013344706
3360,Barrel Springs ,Palmdale ,-2.378450427,Barrel Springs ,Palmdale ,-2.286480905
3361,Palmdale Learning Plaza,Palmdale ,-1.617382579,Palmdale Learning Plaza,Palmdale ,0.917080265
3362,Cimarron ,Palmdale ,-0.860806351,Cimarron ,Palmdale ,0.074183907
3363,Quail Valley ,Palmdale ,0.193315513,Quail Valley ,Palmdale ,-3.446950402
3365,Golden Poppy ,Palmdale ,-0.51352936,Golden Poppy ,Palmdale ,0.406594508
3366,Los Amigos,Palmdale ,-0.722341559,Los Amigos,Palmdale ,-0.399004103
3367,Guidance Charter,Palmdale ,0.062897889,Guidance Charter,Palmdale ,-5.072032525
8076,Addison ,Palo Alto Unified,1.740259816,Addison ,Palo Alto Unified,1.908275435
8078,El Carmelo ,Palo Alto Unified,1.014879883,El Carmelo ,Palo Alto Unified,0.184388099
8080,Escondido ,Palo Alto Unified,1.841548967,Escondido ,Palo Alto Unified,2.556288782
8082,Duveneck ,Palo Alto Unified,5.606691119,Duveneck ,Palo Alto Unified,2.949780153
8083,Juana Briones ,Palo Alto Unified,0.857174937,Juana Briones ,Palo Alto Unified,0.925113282
8084,Palo Verde ,Palo Alto Unified,-2.280647792,,,
8085,Walter Hays ,Palo Alto Unified,4.525896462,Walter Hays ,Palo Alto Unified,4.586557751
8088,Lucille M. Nixon ,Palo Alto Unified,2.106284393,,,
8089,Barron Park ,Palo Alto Unified,3.062902671,Barron Park ,Palo Alto Unified,1.518040612
5319,Felix J. Appleby ,Palo Verde Unified,0.031450196,Felix J. Appleby ,Palo Verde Unified,1.02334493
5320,Margaret White ,Palo Verde Unified,1.281176549,Margaret White ,Palo Verde Unified,-1.505522629
5321,Ruth Brown ,Palo Verde Unified,3.594523653,Ruth Brown ,Palo Verde Unified,-1.879846031
9023,Palo Verde ,Palo Verde Union ,1.513523289,Palo Verde ,Palo Verde Union ,-1.263356393
3371,Point Vicente ,Palos Verdes Peninsula Unified,-1.746380257,,,
3374,Dapplegray ,Palos Verdes Peninsula Unified,-0.431329526,,,
1386,Old River ,Panama-Buena Vista Union,-0.475016039,Old River ,Panama-Buena Vista Union,-1.933284234
1387,Douglas J. Miller ,Panama-Buena Vista Union,-0.657178931,Douglas J. Miller ,Panama-Buena Vista Union,-2.801855818
1389,Amy B. Seibert ,Panama-Buena Vista Union,-1.950638276,Amy B. Seibert ,Panama-Buena Vista Union,-4.588599143
1392,Stine ,Panama-Buena Vista Union,-1.050355344,Stine ,Panama-Buena Vista Union,-5.470431026
1393,Wayne Van Horn ,Panama-Buena Vista Union,-0.605452694,Wayne Van Horn ,Panama-Buena Vista Union,-3.800324231
1394,Charles H. Castle ,Panama-Buena Vista Union,-1.601727116,Charles H. Castle ,Panama-Buena Vista Union,-2.204609265
1396,Louise Sandrini ,Panama-Buena Vista Union,-2.010536316,Louise Sandrini ,Panama-Buena Vista Union,-3.029982483
1397,Sing Lum ,Panama-Buena Vista Union,-1.241054446,Sing Lum ,Panama-Buena Vista Union,-2.828388401
1400,Leo B. Hart ,Panama-Buena Vista Union,-0.615448861,Leo B. Hart ,Panama-Buena Vista Union,-2.066435672
1401,Roy W. Loudon ,Panama-Buena Vista Union,-0.519711876,Roy W. Loudon ,Panama-Buena Vista Union,-6.370462769
1402,Christa McAuliffe ,Panama-Buena Vista Union,0.0107089,Christa McAuliffe ,Panama-Buena Vista Union,-1.994626853
1404,Bill L. Williams ,Panama-Buena Vista Union,-1.334057765,Bill L. Williams ,Panama-Buena Vista Union,-3.682110591
1405,Ronald Reagan ,Panama-Buena Vista Union,-0.448548388,Ronald Reagan ,Panama-Buena Vista Union,2.511158164
1406,Berkshire ,Panama-Buena Vista Union,-3.476166571,Berkshire ,Panama-Buena Vista Union,-1.812726412
424,Achieve Charter School of Paradise Inc.,Paradise Unified,0.257552921,Achieve Charter School of Paradise Inc.,Paradise Unified,1.579578036
426,Paradise ,Paradise Unified,0.145663574,Paradise ,Paradise Unified,-2.100252298
428,Ponderosa ,Paradise Unified,0.120899377,Ponderosa ,Paradise Unified,0.557742351
429,Pine Ridge,Paradise Unified,-0.388117119,Pine Ridge,Paradise Unified,-1.716292848
432,Cedarwood ,Paradise Unified,-0.915262104,Cedarwood ,Paradise Unified,-0.727286069
3384,Hollydale,Paramount Unified,1.013228868,Hollydale,Paramount Unified,1.447640701
1008,S Ben Benavidez ,Parlier Unified,-1.291069106,,,
1012,Cesar E Chavez ,Parlier Unified,-2.205304861,,,
3395,Aveson School of Leaders,Pasadena Unified,0.370306703,Aveson School of Leaders,Pasadena Unified,-0.549523119
3396,Pasadena Rosebud Academy,Pasadena Unified,-0.842893918,Pasadena Rosebud Academy,Pasadena Unified,-1.093124875
3401,Norma Coombs Alternative,Pasadena Unified,2.52573727,Norma Coombs Alternative,Pasadena Unified,2.832397759
3407,Don Benito Fundamental,Pasadena Unified,-0.092904465,Don Benito Fundamental,Pasadena Unified,2.453810877
3408,Field (Eugene) ,Pasadena Unified,0.253241512,Field (Eugene) ,Pasadena Unified,3.785600857
3410,Hamilton ,Pasadena Unified,0.600486319,Hamilton ,Pasadena Unified,3.361630899
3413,Longfellow (Henry W.) ,Pasadena Unified,0.707510886,Longfellow (Henry W.) ,Pasadena Unified,3.750662458
3416,San Rafael ,Pasadena Unified,3.060345608,San Rafael ,Pasadena Unified,2.998402051
3417,Sierra Madre ,Pasadena Unified,1.906649395,Sierra Madre ,Pasadena Unified,2.205038855
3419,Daniel Webster,Pasadena Unified,-0.403829176,Daniel Webster,Pasadena Unified,-1.143867464
3420,Willard ,Pasadena Unified,0.766223464,Willard ,Pasadena Unified,1.553981601
3424,McKinley,Pasadena Unified,3.114810233,McKinley,Pasadena Unified,1.745310861
7507,Kermit King ,Paso Robles Joint Unified,-1.990968427,Kermit King ,Paso Robles Joint Unified,-0.861584286
7509,Georgia Brown ,Paso Robles Joint Unified,4.594360534,Georgia Brown ,Paso Robles Joint Unified,3.2444187
7510,Bauer/Speck ,Paso Robles Joint Unified,0.267808253,Bauer/Speck ,Paso Robles Joint Unified,-1.570261816
7511,Winifred Pifer ,Paso Robles Joint Unified,0.381502319,Winifred Pifer ,Paso Robles Joint Unified,-0.036649442
7513,Virginia Peterson ,Paso Robles Joint Unified,0.262996144,Virginia Peterson ,Paso Robles Joint Unified,-0.005031479
7514,Pat Butler ,Paso Robles Joint Unified,0.288614674,Pat Butler ,Paso Robles Joint Unified,1.977494214
8763,Apricot Valley ,Patterson Joint Unified,1.388616661,Apricot Valley ,Patterson Joint Unified,-1.651369919
8764,Walnut Grove ,Patterson Joint Unified,-0.126200142,Walnut Grove ,Patterson Joint Unified,0.096039514
8767,Las Palmas ,Patterson Joint Unified,2.562685652,Las Palmas ,Patterson Joint Unified,-1.802240191
8768,Northmead ,Patterson Joint Unified,-1.351412968,Northmead ,Patterson Joint Unified,-1.467848186
8506,Mary Collins Charter School at Cherry Va,Petaluma City Schools,-0.92259988,Mary Collins Charter School at Cherry Valley,Petaluma City Schools,0.832550813
8507,Grant ,Petaluma City Schools,-0.346573595,Grant ,Petaluma City Schools,0.16137281
8510,McNear ,Petaluma City Schools,4.492184829,McNear ,Petaluma City Schools,1.75970591
8511,Penngrove ,Petaluma City Schools,-0.064465915,Penngrove ,Petaluma City Schools,1.86736112
8512,Valley Vista ,Petaluma City Schools,0.762833459,Valley Vista ,Petaluma City Schools,1.649774386
8515,Live Oak Charter,Petaluma City Schools,1.480184768,Live Oak Charter,Petaluma City Schools,-0.985763484
474,Arbuckle ,Pierce Joint Unified,1.455096566,Arbuckle ,Pierce Joint Unified,0.390035346
1015,Pine Ridge ,Pine Ridge ,-0.058649897,Pine Ridge ,Pine Ridge ,-1.472511631
8597,Jack London ,Piner-Olivet Union ,-0.920146939,Jack London ,Piner-Olivet Union ,-2.434276783
8599,Olivet  Charter,Piner-Olivet Union ,1.130085278,Olivet  Charter,Piner-Olivet Union ,-1.037842923
8600,Morrice Schaefer Charter,Piner-Olivet Union ,-1.622150974,Morrice Schaefer Charter,Piner-Olivet Union ,-1.741999207
763,Pioneer ,Pioneer Union ,0.270464975,,,
1661,Frontier ,Pioneer Union ,-1.387634887,Frontier ,Pioneer Union ,-1.097125691
1662,Pioneer ,Pioneer Union ,-2.759675878,Pioneer ,Pioneer Union ,1.506492075
607,Marina Vista ,Pittsburg Unified,-1.300371065,Marina Vista ,Pittsburg Unified,-0.000723297
610,Heights ,Pittsburg Unified,-1.029344643,Heights ,Pittsburg Unified,0.671348947
611,Highlands ,Pittsburg Unified,-2.219952027,Highlands ,Pittsburg Unified,-2.829833967
612,Los Medanos ,Pittsburg Unified,-1.963007987,Los Medanos ,Pittsburg Unified,0.846020449
613,Parkside ,Pittsburg Unified,0.022758177,Parkside ,Pittsburg Unified,1.173833437
614,Willow Cove ,Pittsburg Unified,-1.134978695,Willow Cove ,Pittsburg Unified,-0.951258298
617,Foothill ,Pittsburg Unified,-0.896455537,Foothill ,Pittsburg Unified,0.825499342
618,Stoneman ,Pittsburg Unified,-0.20640527,Stoneman ,Pittsburg Unified,-1.215429606
4705,Lakeview ,Placentia-Yorba Linda Unified,0.590578639,Lakeview ,Placentia-Yorba Linda Unified,1.345736474
4711,Brookhaven ,Placentia-Yorba Linda Unified,0.503880094,Brookhaven ,Placentia-Yorba Linda Unified,2.076666687
4712,Charles Wagner ,Placentia-Yorba Linda Unified,-0.111671483,Charles Wagner ,Placentia-Yorba Linda Unified,-0.541115518
4714,Glenknoll ,Placentia-Yorba Linda Unified,-1.391667931,Glenknoll ,Placentia-Yorba Linda Unified,-0.865300498
4715,Golden ,Placentia-Yorba Linda Unified,-0.855920518,Golden ,Placentia-Yorba Linda Unified,1.583556114
4717,Morse Avenue ,Placentia-Yorba Linda Unified,1.552077928,Morse Avenue ,Placentia-Yorba Linda Unified,0.374387806
4718,Rio Vista ,Placentia-Yorba Linda Unified,0.805489829,Rio Vista ,Placentia-Yorba Linda Unified,0.633104439
4720,Sierra Vista ,Placentia-Yorba Linda Unified,-1.859439069,Sierra Vista ,Placentia-Yorba Linda Unified,0.310413286
4721,Van Buren ,Placentia-Yorba Linda Unified,0.106416026,Van Buren ,Placentia-Yorba Linda Unified,0.506188969
4722,Mabel M. Paine ,Placentia-Yorba Linda Unified,0.894571471,Mabel M. Paine ,Placentia-Yorba Linda Unified,0.259606195
4723,Rose Drive ,Placentia-Yorba Linda Unified,0.139765448,Rose Drive ,Placentia-Yorba Linda Unified,1.013308392
4726,Fairmont ,Placentia-Yorba Linda Unified,-1.815527435,Fairmont ,Placentia-Yorba Linda Unified,-1.532575312
